rosbagTimestamp,x,z
291000000000,0.5,0
291100000000,0.5,0
291200000000,0.5,0
291300000000,0.5,0
291400000000,0.5,0
291500000000,0.5,0
291600000000,0.5,0
291700000000,0.5,0
291800000000,0.5,0
291900000000,0.5,0
292000000000,0.5,0
292100000000,0.5,0
292200000000,0.5,0
292300000000,0.5,0
292400000000,0.5,0
292500000000,0.5,0
292600000000,0.5,0
292700000000,0.5,0
292800000000,0.5,0
292900000000,0.5,0
293000000000,0.5,0
293100000000,0,1
293600000000,0.5,0
294000000000,0.5,0
294100000000,0.5,0
294200000000,0.5,0
294300000000,0.5,0
294400000000,0.5,0
294500000000,0.5,0
294600000000,0.5,0
294700000000,0.5,0
294800000000,0.5,0
294900000000,0.5,0
295000000000,0.5,0
295100000000,0.5,0
295200000000,0.5,0
295300000000,0,1
295800000000,0,1
295900000000,0,1
296000000000,0,1
296100000000,0.5,0
296600000000,0.5,0
296700000000,0.5,0
296800000000,0.5,0
296900000000,0.5,0
297000000000,0.5,0
297100000000,0.5,0
297200000000,0,-1
297600000000,0.5,0
298100000000,0,-1
298400000000,0.5,0
298900000000,0.5,0
299000000000,0.5,0
299100000000,0.5,0
299200000000,0.5,0
299300000000,0.5,0
299400000000,0.5,0
299500000000,0.5,0
299600000000,0.5,0
299700000000,0.5,0
299800000000,0,-1
300800000000,0.5,0
301300000000,0.5,0
301400000000,0.5,0
301500000000,0.5,0
301600000000,0.5,0
301700000000,0.5,0
301800000000,0,1
302000000000,0,1
302400000000,0.5,0
302900000000,0.5,0
303000000000,0.5,0
303100000000,0.5,0
303200000000,0,1
303700000000,0,1
303800000000,0.5,0
304300000000,0.5,0
304400000000,0.5,0
304500000000,0.5,0
304600000000,0.5,0
304700000000,0.5,0
304800000000,0.5,0
304900000000,0.5,0
305000000000,0.5,0
305100000000,0.5,0
305200000000,0.5,0
305300000000,0.5,0
305400000000,0.5,0
305500000000,0.5,0
305600000000,0,1
306000000000,0,1
306100000000,0,1
306200000000,0,1
306800000000,0.5,0
306900000000,0.5,0
307000000000,0.5,0
307100000000,0.5,0
307200000000,0.5,0
307300000000,0.5,0
307400000000,0.5,0
307500000000,0.5,0
307600000000,0.5,0
307700000000,0.5,0
307800000000,0.5,0
307900000000,0.5,0
308000000000,0.5,0
308100000000,0.5,0
308200000000,0.5,0
308300000000,0.5,0
308400000000,0.5,0
308500000000,0.5,0
308600000000,0.5,0
308700000000,0,1
309200000000,0,1
309300000000,0,1
309400000000,0,1
309500000000,0,1
309600000000,0.5,0
310100000000,0.5,0
310300000000,0.5,0
310400000000,0.5,0
310500000000,0.5,0
310600000000,0.5,0
310700000000,0.5,0
310800000000,0.5,0
310900000000,0.5,0
311000000000,0.5,0
311100000000,0.5,0
311200000000,0.5,0
311300000000,0.5,0
311400000000,0.5,0
311500000000,0.5,0
311600000000,0.5,0
311700000000,0.5,0
311800000000,0.5,0
311900000000,0.5,0
312000000000,0.5,0
312100000000,0.5,0
312200000000,0.5,0
312300000000,0.5,0
312400000000,0.5,0
312500000000,0.5,0
312600000000,0.5,0
312700000000,0.5,0
312800000000,0.5,0
312900000000,0.5,0
313000000000,0.5,0
313100000000,0.5,0
313200000000,0,1
313500000000,0.5,0
314000000000,0.5,0
314100000000,0.5,0
314300000000,0.5,0
314400000000,0.5,0
314500000000,0.5,0
314600000000,0.5,0
314700000000,0.5,0
314800000000,0.5,0
314900000000,0.5,0
315000000000,0.5,0
315100000000,0.5,0
315200000000,0.5,0
315300000000,0.5,0
315400000000,0.5,0
315500000000,0.5,0
315600000000,0.5,0
315700000000,0.5,0
315800000000,0.5,0
315900000000,0.5,0
316000000000,0.5,0
316100000000,0.5,0
316200000000,0.5,0
316300000000,0.5,0
316400000000,0,1
316600000000,0.5,0
317100000000,0.5,0
317200000000,0.5,0
317300000000,0.5,0
317400000000,0.5,0
317500000000,0.5,0
317600000000,0.5,0
317700000000,0.5,0
317800000000,0.5,0
317900000000,0.5,0
318000000000,0.5,0
318100000000,0.5,0
318200000000,0.5,0
318300000000,0.5,0
318400000000,0.5,0
318500000000,0.5,0
318600000000,0.5,0
318700000000,0.5,0
318800000000,0.5,0
318900000000,0.5,0
319000000000,0.5,0
319100000000,0.5,0
319200000000,0.5,0
319300000000,0.5,0
319400000000,0.5,0
319500000000,0.5,0
319600000000,0.5,0
319700000000,0.5,0
319800000000,0.5,0
319900000000,0.5,0
320000000000,0.5,0
320100000000,0.5,0
320200000000,0.5,0
320300000000,0.5,0
320400000000,0.5,0
320500000000,0.5,0
320600000000,0.5,0
320700000000,0.5,0
320800000000,0.5,0
320900000000,0.5,0
321000000000,0.5,0
321100000000,0.5,0
321200000000,0.5,0
321300000000,0.5,0
321400000000,0.5,0
321500000000,0.5,0
321600000000,0.5,0
321700000000,0.5,0
321800000000,0.5,0
321900000000,0.5,0
322000000000,0.5,0
322100000000,0,1
322300000000,0.5,0
322800000000,0.5,0
322900000000,0.5,0
323000000000,0.5,0
323100000000,0.5,0
323200000000,0.5,0
323300000000,0.5,0
323400000000,0.5,0
323500000000,0.5,0
323600000000,0.5,0
323700000000,0.5,0
323800000000,0.5,0
323900000000,0.5,0
324000000000,0.5,0
324100000000,0.5,0
324200000000,0,-1
324400000000,0.5,0
324500000000,0,-1
324600000000,0.5,0
325100000000,0.5,0
325200000000,0.5,0
325300000000,0.5,0
325400000000,0.5,0
325500000000,0.5,0
325600000000,0.5,0
325700000000,0.5,0
325800000000,0.5,0
325900000000,0.5,0
326000000000,0.5,0
326100000000,0.5,0
326200000000,0.5,0
326300000000,0.5,0
326400000000,0.5,0
326500000000,0.5,0
326600000000,0.5,0
326700000000,0.5,0
326800000000,0.5,0
326900000000,0.5,0
327000000000,0.5,0
327100000000,0.5,-1
327500000000,0.5,-1
327600000000,0.5,-1
327700000000,0.5,-1
327800000000,0.5,-1
327900000000,0.5,0
328300000000,0.5,0
328400000000,0.5,0
328500000000,0.5,0
328600000000,0.5,0
328700000000,0.5,0
328800000000,0.5,0
328900000000,0.5,0
329000000000,0.5,0
329100000000,0.5,0
329200000000,0.5,0
329300000000,0.5,0
329400000000,0.5,0
329500000000,0.5,0
329600000000,0.5,0
329700000000,0.5,0
329800000000,0.5,0
329900000000,0.5,0
330000000000,0.5,0
330100000000,0.5,0
330200000000,0.5,0
330300000000,0.5,0
330400000000,0.5,0
330500000000,0.5,0
330600000000,0.5,0
330700000000,0.5,0
330800000000,0,-1
331300000000,0.5,0
331800000000,0.5,0
331900000000,0.5,0
332000000000,0.5,0
332100000000,0.5,0
332200000000,0.5,0
332300000000,0.5,0
332400000000,0.5,0
332500000000,0.5,0
332600000000,0.5,0
332700000000,0.5,0
332800000000,0.5,0
332900000000,0.5,0
333000000000,0.5,0
333100000000,0.5,0
333200000000,0.5,0
333300000000,0.5,0
333400000000,0.5,0
333500000000,0.5,0
333600000000,0.5,0
333700000000,0.5,0
333800000000,0.5,0
333900000000,0.5,0
334000000000,0.5,0
334100000000,0.5,0
334200000000,0.5,0
334400000000,0,-1
334800000000,0.5,0
335300000000,0.5,0
335400000000,0.5,0
335500000000,0.5,0
335600000000,0.5,0
335700000000,0.5,0
335800000000,0.5,0
335900000000,0.5,0
336000000000,0,-1
336500000000,0.5,0
337000000000,0.5,0
337100000000,0.5,0
337200000000,0.5,0
337300000000,0.5,0
337400000000,0.5,0
337500000000,0.5,0
337600000000,0.5,0
337700000000,0,-1
338200000000,0,-1
338300000000,0.5,0
338800000000,0.5,0
338900000000,0.5,0
339000000000,0.5,0
339100000000,0.5,0
339200000000,0.5,0
339300000000,0.5,0
339400000000,0.5,0
339500000000,0.5,0
339600000000,0.5,0
339700000000,0.5,0
339800000000,0.5,0
339900000000,0,-1
340200000000,0.5,0
340700000000,0.5,0
340800000000,0.5,0
340900000000,0.5,0
341000000000,0.5,0
341100000000,0.5,0
341200000000,0.5,0
341300000000,0.5,0
341400000000,0.5,0
341500000000,0.5,0
341600000000,0.5,0
341700000000,0.5,0
341800000000,0.5,0
341900000000,0.5,0
342000000000,0.5,0
342100000000,0.5,0
342200000000,0,-1
342400000000,0.5,0
342900000000,0.5,0
343000000000,0.5,0
343100000000,0.5,0
343200000000,0.5,0
343300000000,0.5,0
343400000000,0.5,0
343500000000,0.5,0
343600000000,0.5,0
343800000000,0.5,0
343900000000,0.5,0
344000000000,0.5,0
344100000000,0.5,0
344200000000,0.5,0
344300000000,0.5,0
344400000000,0.5,0
344500000000,0.5,0
344600000000,0.5,0
344700000000,0.5,0
344800000000,0.5,0
344900000000,0.5,0
345000000000,0.5,0
345100000000,0.5,0
345200000000,0.5,0
345300000000,0.5,0
345400000000,0.5,0
345500000000,0.5,0
345600000000,0.5,0
345700000000,0.5,0
345800000000,0.5,0
345900000000,0.5,0
346000000000,0.5,0
346100000000,0.5,0
346200000000,0.5,0
346300000000,0.5,0
346400000000,0.5,0
346500000000,0.5,0
346600000000,0.5,0
346700000000,0.5,0
346800000000,0.5,0
346900000000,0.5,0
347000000000,0.5,0
347100000000,0.5,0
347200000000,0.5,0
347300000000,0.5,0
347400000000,0.5,0
347500000000,0.5,0
347600000000,0,1
347900000000,0.5,0
348400000000,0.5,0
348500000000,0.5,0
348600000000,0.5,0
348700000000,0.5,0
348800000000,0.5,0
348900000000,0.5,0
349000000000,0.5,0
349100000000,0.5,0
349200000000,0.5,0
349300000000,0.5,0
349400000000,0.5,0
349500000000,0.5,0
349600000000,0.5,0
349700000000,0.5,0
349800000000,0.5,0
349900000000,0.5,0
350000000000,0.5,0
350100000000,0.5,0
350200000000,0.5,0
350300000000,0.5,0
350400000000,0.5,0
350500000000,0.5,0
350600000000,0.5,0
350700000000,0.5,0
350800000000,0.5,0
350900000000,0.5,0
351000000000,0.5,0
351100000000,0,-1
351300000000,0.5,0
351800000000,0.5,0
351900000000,0.5,0
352000000000,0.5,0
352100000000,0.5,0
352200000000,0.5,0
352300000000,0.5,0
352400000000,0.5,0
352500000000,0.5,0
352600000000,0.5,0
352700000000,0.5,0
352800000000,0.5,0
352900000000,0.5,0
353000000000,0.5,0
353100000000,0.5,0
353200000000,0.5,0
353300000000,0.5,0
353400000000,0.5,0
353500000000,0.5,0
353600000000,0.5,0
353700000000,0.5,0
353800000000,0.5,0
353900000000,0.5,0
354000000000,0.5,0
354100000000,0.5,0
354200000000,0.5,0
354300000000,0.5,0
354400000000,0.5,0
354500000000,0.5,0
354600000000,0.5,0
354700000000,0.5,0
354800000000,0.5,0
354900000000,0.5,0
355000000000,0.5,0
355100000000,0.5,0
355200000000,0.5,0
355300000000,0.5,0
355400000000,0.5,0
355500000000,0.5,0
355700000000,0.5,0
355800000000,0.5,0
355900000000,0.5,0
356000000000,0.5,0
356100000000,0.5,0
356200000000,0.5,0
356300000000,0.5,0
356400000000,0.5,0
356500000000,0.5,0
356600000000,0.5,0
356700000000,0.5,0
356800000000,0.5,0
356900000000,0.5,0
357000000000,0.5,0
357100000000,0.5,0
357200000000,0,-1
357500000000,0,-1
358000000000,0.5,0
358500000000,0.5,0
358600000000,0.5,0
358700000000,0.5,0
358800000000,0.5,0
358900000000,0.5,0
359000000000,0.5,0
359100000000,0.5,0
359200000000,0.5,0
359800000000,0.5,0
360200000000,0.5,0
360300000000,0.5,0
360400000000,0.5,0
360500000000,0.5,0
360600000000,0.5,0
360700000000,0,1
361200000000,0,1
361300000000,0,1
361400000000,0,1
361500000000,0.5,0
362000000000,0.5,0
362100000000,0.5,0
362200000000,0,1
362700000000,0,1
362800000000,0.5,0
363300000000,0.5,0
363400000000,0.5,0
363500000000,0.5,0
363600000000,0.5,0
363700000000,0.5,0
363800000000,0.5,0
363900000000,0.5,0
364000000000,0.5,0
364100000000,0.5,0
364200000000,0.5,0
364300000000,0.5,0
364400000000,0.5,0
364500000000,0.5,0
364600000000,0.5,0
364700000000,0.5,0
364800000000,0.5,0
364900000000,0.5,0
365000000000,0.5,0
365100000000,0.5,0
365200000000,0.5,0
365300000000,0.5,0
365400000000,0.5,0
365500000000,0.5,0
365600000000,0.5,0
371600000000,0.5,0
372000000000,0.5,0
372100000000,0.5,0
372200000000,0.5,0
372300000000,0.5,0
372400000000,0.5,0
372500000000,0.5,0
372600000000,0.5,0
372700000000,0.5,0
372900000000,0.5,0
373000000000,0.5,0
373100000000,0.5,0
373200000000,0.5,0
373300000000,0.5,0
373400000000,0.5,0
373500000000,0.5,0
373600000000,0.5,0
373700000000,0.5,0
373800000000,0.5,0
373900000000,0.5,0
374000000000,0.5,0
374100000000,0.5,0
374200000000,0.5,0
374300000000,0.5,0
374400000000,0.5,0
374500000000,0.5,0
374600000000,0.5,0
374700000000,0.5,0
374800000000,0.5,0
374900000000,0.5,0
375000000000,0.5,0
375100000000,0.5,0
375200000000,0.5,0
375400000000,0.5,0
375500000000,0.5,0
375600000000,0.5,0
375700000000,0.5,0
375800000000,0.5,0
375900000000,0.5,0
376000000000,0.5,0
376100000000,0.5,0
376200000000,0.5,0
376300000000,0.5,0
376400000000,0.5,0
376500000000,0.5,0
376600000000,0.5,0
376700000000,0.5,0
376900000000,0.5,0
377000000000,0.5,0
377100000000,0,1
377600000000,0,1
377700000000,0,1
377800000000,0,1
377900000000,0.5,0
378400000000,0.5,0
378500000000,0.5,0
378600000000,0.5,0
378700000000,0.5,0
378800000000,0.5,0
378900000000,0.5,0
379000000000,0,-1
379400000000,0,-1
380100000000,0,-1
380300000000,0.5,0
380700000000,0.5,0
380900000000,0.5,0
381000000000,0.5,0
381100000000,0.5,0
381200000000,0.5,0
381300000000,0.5,0
381400000000,0,1
381900000000,0,1
382000000000,0,1
382100000000,0,1
382200000000,0,1
382300000000,0,1
382400000000,0,1
382500000000,0.5,0
383000000000,0.5,0
383100000000,0.5,0
383200000000,0.5,0
383300000000,0.5,0
383400000000,0,1
383900000000,0,1
384000000000,0,1
384100000000,0,1
384200000000,0,1
384300000000,0.5,0
384800000000,0.5,0
384900000000,0.5,0
385000000000,0.5,0
385100000000,0.5,0
385200000000,0.5,0
385300000000,0.5,0
385400000000,0.5,0
385500000000,0.5,0
385600000000,0.5,0
385700000000,0.5,0
385800000000,0.5,0
385900000000,0.5,0
386000000000,0.5,0
386100000000,0.5,0
386200000000,0.5,0
386300000000,0.5,0
386400000000,0.5,0
386500000000,0.5,0
386600000000,0.5,0
386700000000,0.5,0
386800000000,0.5,0
386900000000,0.5,0
387000000000,0.5,0
387100000000,0.5,0
387200000000,0,1
387600000000,0.5,0
388100000000,0.5,0
388200000000,0.5,0
388300000000,0.5,0
388400000000,0.5,0
388500000000,0.5,0
388600000000,0.5,0
388700000000,0.5,0
388900000000,0.5,0
389000000000,0.5,0
389100000000,0.5,0
389200000000,0.5,0
389300000000,0.5,0
389400000000,0.5,0
389500000000,0.5,0
389600000000,0.5,0
389800000000,0.5,0
389900000000,0.5,0
390000000000,0.5,0
390100000000,0.5,0
390200000000,0.5,0
390300000000,0.5,0
390400000000,0.5,0
390500000000,0.5,0
390600000000,0.5,0
390700000000,0.5,0
390800000000,0.5,0
390900000000,0.5,0
391000000000,0.5,0
391100000000,0.5,0
391200000000,0.5,0
391300000000,0.5,0
391400000000,0.5,0
391500000000,0.5,0
391600000000,0.5,0
391700000000,0.5,0
391800000000,0.5,0
391900000000,0.5,0
392000000000,0.5,0
392100000000,0.5,0
392200000000,0.5,0
392300000000,0.5,0
392400000000,0.5,0
392500000000,0.5,0
392600000000,0.5,0
392700000000,0.5,0
392800000000,0.5,0
392900000000,0.5,0
393000000000,0.5,0
393100000000,0.5,0
393200000000,0.5,0
393300000000,0.5,0
393400000000,0.5,0
393500000000,0.5,0
393600000000,0.5,0
393700000000,0.5,0
393800000000,0.5,0
393900000000,0.5,0
394000000000,0.5,0
394100000000,0.5,0
394200000000,0.5,0
394300000000,0.5,0
394400000000,0.5,0
394500000000,0.5,0
394600000000,0.5,0
394700000000,0.5,0
394800000000,0.5,0
394900000000,0.5,0
395000000000,0.5,0
395100000000,0.5,0
395200000000,0.5,0
395300000000,0.5,0
395400000000,0.5,0
395500000000,0.5,0
395600000000,0.5,0
395700000000,0.5,0
395800000000,0.5,0
395900000000,0,-1
396300000000,0.5,0
396800000000,0.5,0
396900000000,0.5,0
397000000000,0.5,0
397100000000,0.5,0
397200000000,0.5,0
397300000000,0.5,0
397400000000,0.5,0
397500000000,0.5,0
397600000000,0.5,0
397700000000,0.5,0
397800000000,0.5,0
397900000000,0.5,0
398000000000,0.5,0
398100000000,0.5,0
398200000000,0.5,0
398300000000,0,1
398600000000,0.5,0
399100000000,0.5,0
399200000000,0.5,0
399300000000,0.5,0
399400000000,0.5,0
399500000000,0.5,0
399600000000,0,-1
400100000000,0,-1
400200000000,0.5,0
400700000000,0.5,0
400800000000,0.5,0
400900000000,0.5,0
401000000000,0.5,0
401100000000,0.5,0
401200000000,0.5,0
401300000000,0.5,0
401400000000,0.5,0
401500000000,0.5,0
401600000000,0.5,0
401700000000,0.5,0
401800000000,0.5,0
401900000000,0.5,0
402000000000,0.5,0
402100000000,0.5,0
402200000000,0.5,0
402300000000,0,1
402900000000,0,1
403000000000,0.5,0
403500000000,0.5,0
403600000000,0.5,0
403700000000,0.5,0
403800000000,0.5,0
403900000000,0.5,0
404000000000,0.5,0
404100000000,0.5,0
404200000000,0.5,0
404300000000,0.5,0
404400000000,0.5,0
404500000000,0.5,0
404600000000,0.5,0
404700000000,0.5,0
404800000000,0.5,0
404900000000,0.5,0
405000000000,0.5,0
405100000000,0.5,0
405200000000,0.5,0
405300000000,0,1
405800000000,0,1
405900000000,0,1
406600000000,0.5,0
406700000000,0.5,0
406800000000,0.5,0
406900000000,0.5,0
407000000000,0.5,0
407100000000,0.5,0
407200000000,0.5,0
407300000000,0.5,0
407400000000,0.5,0
407600000000,0.5,0
407700000000,0.5,0
407800000000,0.5,0
407900000000,0.5,0
408000000000,0.5,0
408100000000,0.5,0
408200000000,0.5,0
408300000000,0.5,0
408400000000,0.5,0
408500000000,0.5,0
408600000000,0.5,0
408700000000,0.5,0
408800000000,0.5,0
408900000000,0.5,0
409000000000,0.5,0
409100000000,0,-1
409500000000,0.5,0
410000000000,0.5,0
410100000000,0.5,0
410200000000,0.5,0
410300000000,0.5,0
410400000000,0.5,0
410500000000,0.5,0
410600000000,0.5,0
410700000000,0.5,0
410800000000,0.5,0
410900000000,0.5,0
411000000000,0.5,0
411100000000,0.5,0
411200000000,0.5,0
411300000000,0,1
411800000000,0.5,0
412300000000,0.5,0
412400000000,0.5,0
412500000000,0.5,0
412600000000,0.5,0
412700000000,0.5,0
412800000000,0.5,0
412900000000,0.5,0
413000000000,0.5,0
413100000000,0.5,0
413200000000,0.5,0
413300000000,0.5,0
413400000000,0.5,0
413500000000,0.5,0
413600000000,0.5,0
413700000000,0.5,0
413800000000,0,1
414100000000,0.5,0
414600000000,0.5,0
414700000000,0.5,0
414800000000,0.5,0
414900000000,0.5,0
415000000000,0.5,0
415100000000,0.5,0
415200000000,0.5,0
415300000000,0.5,0
415400000000,0.5,0
415500000000,0.5,0
415600000000,0.5,0
415700000000,0.5,0
415800000000,0.5,0
415900000000,0.5,0
416000000000,0.5,0
416100000000,0.5,0
416200000000,0.5,0
416300000000,0.5,0
416400000000,0.5,0
416500000000,0.5,0
416600000000,0,1
416900000000,0.5,0
417400000000,0.5,0
417500000000,0.5,0
417600000000,0.5,0
417700000000,0.5,0
417800000000,0.5,0
417900000000,0.5,0
